time,open,high,low,close,volume,ticker,type
2022-11-01,34600.0,35150.0,34000.0,34050.0,1615200.0,BID,stock
2022-11-02,34050.0,34350.0,33550.0,33700.0,1325200.0,BID,stock
2022-11-03,33150.0,33800.0,33000.0,33000.0,1125400.0,BID,stock
2022-11-04,33000.0,33650.0,31550.0,33300.0,2376600.0,BID,stock
2022-11-07,32800.0,34100.0,32800.0,33300.0,1582200.0,BID,stock
2022-11-08,33000.0,35000.0,33000.0,34900.0,3079100.0,BID,stock
2022-11-09,35100.0,36800.0,35050.0,36150.0,4501700.0,BID,stock
2022-11-10,35950.0,35950.0,33650.0,34700.0,2499700.0,BID,stock
2022-11-11,36000.0,36500.0,35400.0,36000.0,2165600.0,BID,stock
2022-11-14,35600.0,36900.0,34900.0,35900.0,1326800.0,BID,stock
2022-11-15,35000.0,35750.0,33400.0,33400.0,1888700.0,BID,stock
2022-11-16,31900.0,35700.0,31550.0,35700.0,1603000.0,BID,stock
2022-11-17,36200.0,36500.0,35500.0,35650.0,1492200.0,BID,stock
2022-11-18,35650.0,36050.0,34000.0,35950.0,1383600.0,BID,stock
2022-11-21,36500.0,36500.0,35500.0,35500.0,1285300.0,BID,stock
2022-11-22,34600.0,36750.0,34600.0,36450.0,2109100.0,BID,stock
2022-11-23,36400.0,38000.0,35950.0,37400.0,2415200.0,BID,stock
2022-11-24,37200.0,38400.0,36800.0,38000.0,1789300.0,BID,stock
2022-11-25,38400.0,40000.0,38200.0,40000.0,2564400.0,BID,stock
2022-11-28,40000.0,40600.0,39000.0,39500.0,2605800.0,BID,stock
2022-11-29,39500.0,41000.0,38850.0,41000.0,2549200.0,BID,stock
2022-11-30,41000.0,42300.0,39500.0,41100.0,2054900.0,BID,stock
2022-12-01,41100.0,41500.0,39000.0,39000.0,1935500.0,BID,stock
2022-12-02,39000.0,41300.0,38950.0,41200.0,1503000.0,BID,stock
2022-12-05,41400.0,42000.0,40550.0,41250.0,1665800.0,BID,stock
2022-12-06,41100.0,41100.0,39100.0,39100.0,2673000.0,BID,stock
2022-12-07,39500.0,39500.0,38500.0,39000.0,1797900.0,BID,stock
2022-12-08,39200.0,41200.0,38800.0,39000.0,2731500.0,BID,stock
2022-12-09,38900.0,39500.0,38300.0,39200.0,1624100.0,BID,stock
2022-12-12,39400.0,39900.0,38100.0,38100.0,1983700.0,BID,stock
2022-12-13,38050.0,39500.0,38050.0,38700.0,1706400.0,BID,stock
2022-12-14,39700.0,39700.0,38800.0,38800.0,659400.0,BID,stock
2022-12-15,38600.0,39850.0,38600.0,39000.0,1459900.0,BID,stock
2022-12-16,38650.0,39500.0,38650.0,38900.0,1000200.0,BID,stock
2022-12-19,38800.0,40500.0,38800.0,38800.0,1917400.0,BID,stock
2022-12-20,38800.0,39000.0,37500.0,38500.0,1651500.0,BID,stock
2022-12-21,38850.0,39600.0,38450.0,38600.0,1432800.0,BID,stock
2022-12-22,38850.0,39900.0,38750.0,39000.0,1335700.0,BID,stock
2022-12-23,39500.0,39500.0,39000.0,39000.0,690600.0,BID,stock
2022-12-26,39000.0,39100.0,38750.0,38800.0,1255700.0,BID,stock
2022-12-27,38800.0,38900.0,38750.0,38800.0,370100.0,BID,stock
2022-12-27,38800.0,40000.0,38700.0,40000.0,1496000.0,BID,stock
2022-12-28,40100.0,42400.0,39600.0,41900.0,3692800.0,BID,stock
2022-12-29,42000.0,42100.0,40000.0,40000.0,1265700.0,BID,stock
2022-12-30,40250.0,41500.0,38600.0,38600.0,2618200.0,BID,stock
2023-01-03,39300.0,41200.0,39050.0,41200.0,1732900.0,BID,stock
2023-01-04,41200.0,42200.0,40400.0,40800.0,2070300.0,BID,stock
2023-01-05,41000.0,41100.0,40250.0,40750.0,1175100.0,BID,stock
2023-01-06,40750.0,42450.0,40600.0,41650.0,3400900.0,BID,stock
2023-01-09,42200.0,42200.0,40850.0,41000.0,1326400.0,BID,stock
2023-01-10,41600.0,41700.0,40750.0,41300.0,924000.0,BID,stock
2023-01-11,41600.0,42200.0,40900.0,41250.0,1531300.0,BID,stock
2023-01-12,41350.0,41950.0,41000.0,41450.0,708200.0,BID,stock
2023-01-13,41600.0,42200.0,41600.0,41800.0,1630000.0,BID,stock
2023-01-16,42000.0,44700.0,41950.0,44700.0,4737900.0,BID,stock
2023-01-17,45000.0,45300.0,44600.0,44950.0,1499200.0,BID,stock
2023-01-18,44900.0,45550.0,44800.0,45100.0,1832900.0,BID,stock
2023-01-19,45100.0,46300.0,44950.0,45950.0,1656800.0,BID,stock
2023-01-27,46500.0,46600.0,44500.0,44550.0,1729800.0,BID,stock
2023-01-30,44000.0,44900.0,44000.0,44500.0,1210300.0,BID,stock
2023-01-31,44250.0,45100.0,43550.0,45100.0,1643500.0,BID,stock
2023-02-01,45350.0,45500.0,42600.0,42800.0,2510500.0,BID,stock
2023-02-02,42750.0,43600.0,42100.0,43150.0,2864500.0,BID,stock
2023-02-03,43500.0,43800.0,43150.0,43350.0,1377900.0,BID,stock
2023-02-06,43300.0,45000.0,42900.0,45000.0,1747200.0,BID,stock
2023-02-07,45000.0,45350.0,43700.0,43800.0,1568300.0,BID,stock
2023-02-08,43900.0,45250.0,43900.0,44500.0,1796700.0,BID,stock
2023-02-09,44500.0,45000.0,44000.0,44000.0,1184800.0,BID,stock
2023-02-10,44400.0,44550.0,42950.0,42950.0,1398000.0,BID,stock
2023-02-13,42950.0,44400.0,42950.0,44400.0,1589700.0,BID,stock
2023-02-14,44500.0,44500.0,43300.0,43400.0,1325100.0,BID,stock
2023-02-15,43150.0,44450.0,43150.0,44000.0,604600.0,BID,stock
2023-02-16,44700.0,45000.0,44000.0,45000.0,1068100.0,BID,stock
2023-02-17,45000.0,45800.0,44950.0,45800.0,1493700.0,BID,stock
2023-02-20,45800.0,47350.0,45800.0,47200.0,1508300.0,BID,stock
2023-02-21,47200.0,47300.0,46250.0,46250.0,996600.0,BID,stock
2023-02-22,45850.0,46000.0,45000.0,45000.0,994100.0,BID,stock
2023-02-23,44950.0,45550.0,43700.0,45550.0,1279900.0,BID,stock
2023-02-24,45050.0,45550.0,44400.0,44600.0,497900.0,BID,stock
2023-02-27,44500.0,44500.0,43600.0,44250.0,939200.0,BID,stock
2023-02-28,44250.0,44600.0,44050.0,44100.0,257600.0,BID,stock
2023-03-01,44000.0,45650.0,43800.0,45650.0,740900.0,BID,stock
2023-03-02,45650.0,46500.0,45400.0,46400.0,976200.0,BID,stock
2023-03-03,46400.0,46500.0,45250.0,45900.0,735400.0,BID,stock
2023-03-06,45900.0,47000.0,45300.0,45800.0,864900.0,BID,stock
2023-03-07,45500.0,47100.0,45500.0,46900.0,1634600.0,BID,stock
2023-03-08,46400.0,48000.0,45900.0,48000.0,1229700.0,BID,stock
2023-03-09,48000.0,48000.0,47050.0,47650.0,1170600.0,BID,stock
2023-03-10,47450.0,47450.0,46950.0,47150.0,862200.0,BID,stock
2023-03-13,46600.0,46900.0,46250.0,46250.0,933700.0,BID,stock
2023-03-14,46100.0,46350.0,44750.0,45050.0,1444500.0,BID,stock
2023-03-15,46000.0,47400.0,45450.0,46800.0,628400.0,BID,stock
2023-03-16,46050.0,46900.0,46050.0,46250.0,875700.0,BID,stock
2023-03-17,47000.0,47000.0,46000.0,46300.0,310700.0,BID,stock
2023-03-20,46000.0,46000.0,45000.0,45350.0,585800.0,BID,stock
2023-03-21,45400.0,45750.0,44800.0,45350.0,741600.0,BID,stock
2023-03-22,45750.0,46200.0,45450.0,45900.0,509200.0,BID,stock
2023-03-23,45300.0,46000.0,45300.0,45900.0,329500.0,BID,stock
2023-03-24,45900.0,46300.0,45500.0,45500.0,307000.0,BID,stock
2023-03-27,45550.0,46150.0,45000.0,45850.0,633500.0,BID,stock
2023-03-28,46500.0,46800.0,46250.0,46400.0,453900.0,BID,stock
2023-03-29,46000.0,46350.0,45550.0,45800.0,290100.0,BID,stock
2023-03-30,46250.0,46600.0,46200.0,46500.0,655700.0,BID,stock
2023-03-31,46200.0,47000.0,46050.0,46250.0,612300.0,BID,stock
2023-04-03,46650.0,46800.0,45800.0,45900.0,1200900.0,BID,stock
2023-04-04,45900.0,46150.0,45700.0,45950.0,842100.0,BID,stock
2023-04-05,46000.0,46300.0,45300.0,45900.0,1280200.0,BID,stock
2023-04-06,45500.0,46500.0,45300.0,46450.0,1487900.0,BID,stock
2023-04-07,45750.0,46000.0,45500.0,45650.0,601600.0,BID,stock
2023-04-10,45800.0,45800.0,44750.0,44750.0,1724700.0,BID,stock
2023-04-11,44450.0,44650.0,44150.0,44400.0,1161300.0,BID,stock
2023-04-12,44500.0,44800.0,44200.0,44400.0,775500.0,BID,stock
2023-04-13,44400.0,45000.0,44400.0,44900.0,729100.0,BID,stock
2023-04-14,45000.0,45000.0,44450.0,44850.0,562500.0,BID,stock
2023-04-17,44450.0,45100.0,44400.0,45050.0,693700.0,BID,stock
2023-04-18,44800.0,45000.0,44300.0,44650.0,611300.0,BID,stock
2023-04-19,44750.0,44750.0,44200.0,44450.0,414000.0,BID,stock
2023-04-20,44350.0,44600.0,44150.0,44450.0,168700.0,BID,stock
2023-04-21,44600.0,44600.0,44200.0,44300.0,292700.0,BID,stock
2023-04-24,44200.0,44200.0,43750.0,43750.0,435300.0,BID,stock
2023-04-25,43600.0,43900.0,43200.0,43200.0,496600.0,BID,stock
2023-04-26,43500.0,44300.0,43200.0,43950.0,367700.0,BID,stock
2023-04-27,44100.0,44100.0,43500.0,43800.0,139700.0,BID,stock
2023-04-28,43950.0,44100.0,43650.0,43700.0,319600.0,BID,stock
2023-05-04,43500.0,44200.0,43300.0,43350.0,317400.0,BID,stock
2023-05-05,43800.0,43850.0,43450.0,43750.0,261900.0,BID,stock
2023-05-08,43550.0,45500.0,43550.0,44850.0,1100400.0,BID,stock
2023-05-09,44700.0,45350.0,44700.0,45150.0,615800.0,BID,stock
2023-05-10,45300.0,45300.0,44500.0,45200.0,533200.0,BID,stock
2023-05-11,45000.0,45250.0,44800.0,45000.0,494100.0,BID,stock
2023-05-12,45000.0,45100.0,44550.0,45000.0,324300.0,BID,stock
2023-05-15,46000.0,46000.0,44900.0,45000.0,416500.0,BID,stock
2023-05-16,45100.0,45100.0,44750.0,44950.0,358300.0,BID,stock
2023-05-17,45000.0,45100.0,44900.0,45000.0,793500.0,BID,stock
2023-05-18,44900.0,44950.0,44500.0,44800.0,478000.0,BID,stock
2023-05-19,44600.0,44950.0,44300.0,44450.0,577700.0,BID,stock
2023-05-22,44400.0,44950.0,44400.0,44600.0,555400.0,BID,stock
2023-05-23,44900.0,44900.0,43850.0,43850.0,695300.0,BID,stock
2023-05-24,44000.0,44000.0,43500.0,43500.0,767100.0,BID,stock
2023-05-25,43500.0,44000.0,43450.0,43750.0,655400.0,BID,stock
2023-05-26,44100.0,44100.0,43400.0,43400.0,544800.0,BID,stock
2023-05-29,43950.0,43950.0,43400.0,43900.0,668100.0,BID,stock
2023-05-30,44000.0,44000.0,43600.0,43800.0,800800.0,BID,stock
2023-05-31,43800.0,44000.0,43550.0,44000.0,770800.0,BID,stock
2023-06-01,44000.0,44000.0,43650.0,43900.0,617900.0,BID,stock
2023-06-02,44000.0,44900.0,44000.0,44700.0,1202800.0,BID,stock
2023-06-05,44900.0,45350.0,44700.0,44700.0,959100.0,BID,stock
2023-06-06,45000.0,45000.0,44300.0,44800.0,846100.0,BID,stock
2023-06-07,44800.0,44900.0,44350.0,44350.0,967700.0,BID,stock
2023-06-08,44400.0,44500.0,43700.0,43700.0,1655400.0,BID,stock
2023-06-09,43800.0,44050.0,43100.0,43450.0,1289600.0,BID,stock
2023-06-12,43600.0,43650.0,43000.0,43650.0,1125600.0,BID,stock
2023-06-13,43700.0,44500.0,43650.0,44350.0,1328300.0,BID,stock
2023-06-14,44600.0,44700.0,44000.0,44000.0,1334800.0,BID,stock
2023-06-15,43900.0,44200.0,43700.0,43850.0,823400.0,BID,stock
2023-06-16,44300.0,44500.0,43650.0,43700.0,1441500.0,BID,stock
2023-06-19,43800.0,43850.0,43300.0,43300.0,796000.0,BID,stock
2023-06-20,43450.0,43500.0,43150.0,43500.0,812700.0,BID,stock
2023-06-21,43500.0,44000.0,43300.0,43400.0,812800.0,BID,stock
2023-06-22,43700.0,44050.0,43400.0,43950.0,1284000.0,BID,stock
2023-06-23,43900.0,44950.0,43700.0,44300.0,1911900.0,BID,stock
2023-06-26,44500.0,44850.0,43900.0,44300.0,1225100.0,BID,stock
2023-06-27,44100.0,44450.0,44000.0,44300.0,793800.0,BID,stock
2023-06-28,44300.0,45350.0,44150.0,45350.0,2337400.0,BID,stock
2023-06-29,45400.0,45900.0,44500.0,44500.0,1582000.0,BID,stock
2023-06-30,44500.0,44800.0,43350.0,43350.0,975000.0,BID,stock
2023-07-03,43900.0,44500.0,43700.0,44500.0,1085400.0,BID,stock
2023-07-04,44400.0,44550.0,43750.0,44000.0,1183300.0,BID,stock
2023-07-05,44200.0,44750.0,44050.0,44350.0,1294400.0,BID,stock
2023-07-06,44200.0,44650.0,43600.0,43950.0,1337000.0,BID,stock
2023-07-07,43700.0,44300.0,43700.0,44300.0,880100.0,BID,stock
2023-07-10,44400.0,46950.0,44200.0,46950.0,4620400.0,BID,stock
2023-07-11,47200.0,47400.0,46500.0,46550.0,2620200.0,BID,stock
2023-07-12,46950.0,47150.0,46150.0,46700.0,2332100.0,BID,stock
2023-07-13,46900.0,47500.0,46550.0,46900.0,1884600.0,BID,stock
2023-07-14,46900.0,47650.0,46050.0,46750.0,2606100.0,BID,stock
2023-07-17,46750.0,47100.0,46200.0,46200.0,2231500.0,BID,stock
2023-07-18,46200.0,46700.0,46200.0,46700.0,1667200.0,BID,stock
2023-07-19,46900.0,46900.0,45850.0,46250.0,2329500.0,BID,stock
2023-07-20,46200.0,46400.0,45850.0,46250.0,934600.0,BID,stock
2023-07-21,46250.0,46750.0,46100.0,46750.0,1422100.0,BID,stock
2023-07-24,46900.0,47600.0,46800.0,46800.0,1970000.0,BID,stock
2023-07-25,46750.0,47200.0,46700.0,47150.0,1621600.0,BID,stock
2023-07-26,47150.0,48050.0,47150.0,47350.0,2329100.0,BID,stock
2023-07-27,47300.0,47400.0,46650.0,46700.0,1369700.0,BID,stock
2023-07-28,46700.0,47300.0,46400.0,46700.0,1754600.0,BID,stock
2023-07-31,47000.0,47450.0,46700.0,47200.0,1873000.0,BID,stock
2023-08-01,47550.0,49500.0,47200.0,48200.0,3814100.0,BID,stock
2023-08-02,48200.0,49300.0,48150.0,49100.0,2355600.0,BID,stock
2023-08-03,49100.0,49150.0,48400.0,48550.0,2094400.0,BID,stock
2023-08-04,48500.0,48900.0,48200.0,48400.0,2196000.0,BID,stock
2023-08-07,48700.0,49450.0,48450.0,48850.0,2004700.0,BID,stock
2023-08-08,48900.0,49450.0,48550.0,48650.0,2104900.0,BID,stock
2023-08-09,48650.0,48800.0,48050.0,48200.0,1802300.0,BID,stock
2023-08-10,48200.0,48400.0,46500.0,46500.0,2612100.0,BID,stock
2023-08-11,46500.0,46900.0,45600.0,46700.0,2102400.0,BID,stock
2023-08-14,47000.0,47650.0,46650.0,47600.0,2117100.0,BID,stock
2023-08-15,47400.0,47600.0,46850.0,47000.0,1658000.0,BID,stock
2023-08-16,46950.0,47600.0,46900.0,47500.0,1353700.0,BID,stock
2023-08-17,47500.0,47700.0,47100.0,47100.0,1666000.0,BID,stock
2023-08-18,47100.0,47100.0,44100.0,44200.0,2845400.0,BID,stock
2023-08-21,44600.0,46850.0,44500.0,45600.0,1810000.0,BID,stock
2023-08-22,44900.0,45950.0,44500.0,45800.0,1287500.0,BID,stock
2023-08-23,46200.0,46200.0,45400.0,45700.0,1363100.0,BID,stock
2023-08-24,45700.0,46100.0,45350.0,45800.0,1360100.0,BID,stock
2023-08-25,45800.0,45800.0,45050.0,45200.0,1174700.0,BID,stock
2023-08-28,45350.0,45900.0,45300.0,45400.0,740300.0,BID,stock
2023-08-29,45400.0,46100.0,45350.0,45800.0,1359600.0,BID,stock
2023-08-30,46000.0,46600.0,45800.0,46200.0,1123800.0,BID,stock
2022-08-31,28300.0,28500.0,27900.0,28250.0,2075300.0,CTG,stock
2022-09-05,28250.0,28350.0,27900.0,27950.0,1755800.0,CTG,stock
2022-09-06,27900.0,28650.0,27900.0,28250.0,3020400.0,CTG,stock
2022-09-07,28250.0,28400.0,27350.0,27350.0,4257500.0,CTG,stock
2022-09-08,27500.0,27600.0,26850.0,26850.0,3659100.0,CTG,stock
2022-09-09,26950.0,27200.0,26350.0,26850.0,1820400.0,CTG,stock
2022-09-12,27000.0,27250.0,27000.0,27050.0,1601900.0,CTG,stock
2022-09-13,27100.0,27650.0,27050.0,27500.0,2408900.0,CTG,stock
2022-09-14,27000.0,27200.0,26900.0,27000.0,2113200.0,CTG,stock
2022-09-15,27000.0,27300.0,26900.0,26900.0,1275100.0,CTG,stock
2022-09-16,26600.0,26900.0,26200.0,26200.0,1983400.0,CTG,stock
2022-09-19,25950.0,26150.0,25250.0,25500.0,2347600.0,CTG,stock
2022-09-20,25600.0,26000.0,25600.0,26000.0,2001200.0,CTG,stock
2022-09-21,25900.0,25950.0,25500.0,25550.0,1250900.0,CTG,stock
2022-09-22,25300.0,25600.0,25000.0,25400.0,3206900.0,CTG,stock
2022-09-23,25400.0,25600.0,25000.0,25000.0,1588100.0,CTG,stock
2022-09-26,24700.0,24700.0,23250.0,23500.0,6442500.0,CTG,stock
2022-09-27,23500.0,23900.0,23300.0,23450.0,2446800.0,CTG,stock
2022-09-28,23400.0,23750.0,23300.0,23300.0,2714800.0,CTG,stock
2022-09-29,23550.0,23900.0,22600.0,22600.0,3417400.0,CTG,stock
2022-09-30,22650.0,23250.0,22450.0,23200.0,5377300.0,CTG,stock
2022-10-03,22700.0,23000.0,21600.0,21600.0,5690400.0,CTG,stock
2022-10-04,22000.0,22700.0,20500.0,20750.0,5635700.0,CTG,stock
2022-10-05,21300.0,22200.0,21300.0,22000.0,4275300.0,CTG,stock
2022-10-06,22000.0,22250.0,21250.0,21400.0,4256200.0,CTG,stock
2022-10-07,21300.0,21300.0,19950.0,19950.0,8381600.0,CTG,stock
2022-10-10,19700.0,20950.0,19500.0,20700.0,4923200.0,CTG,stock
2022-10-11,20700.0,20750.0,19500.0,19800.0,5492200.0,CTG,stock
2022-10-12,20000.0,21150.0,19900.0,21150.0,4719200.0,CTG,stock
2022-10-13,21300.0,22400.0,21150.0,22400.0,6243400.0,CTG,stock
2022-10-14,22850.0,22950.0,22450.0,22700.0,5662200.0,CTG,stock
2022-10-17,22600.0,22750.0,21900.0,22550.0,4713300.0,CTG,stock
2022-10-18,22900.0,23400.0,22850.0,23000.0,3895400.0,CTG,stock
2022-10-19,23000.0,23350.0,22550.0,23200.0,4115800.0,CTG,stock
2022-10-20,23200.0,23700.0,22650.0,23250.0,3878500.0,CTG,stock
2022-10-21,23250.0,23250.0,21650.0,21650.0,6658600.0,CTG,stock
2022-10-24,21700.0,22000.0,20800.0,21000.0,4945000.0,CTG,stock
2022-10-25,21200.0,22450.0,20950.0,22450.0,8645300.0,CTG,stock
2022-10-26,22450.0,23200.0,22350.0,22400.0,3449600.0,CTG,stock
2022-10-27,22750.0,23950.0,22500.0,23950.0,8005600.0,CTG,stock
2022-10-28,24300.0,24900.0,24000.0,24050.0,7631500.0,CTG,stock
2022-10-31,24300.0,24650.0,23350.0,24600.0,10121500.0,CTG,stock
2022-11-01,24700.0,25450.0,24400.0,24450.0,8831500.0,CTG,stock
2022-11-02,24050.0,24550.0,23850.0,24000.0,5390300.0,CTG,stock
2022-11-03,23550.0,24100.0,23500.0,23600.0,7489200.0,CTG,stock
2022-11-04,23400.0,24500.0,22000.0,24500.0,13957000.0,CTG,stock
2022-11-07,24300.0,24500.0,23050.0,23350.0,7033100.0,CTG,stock
2022-11-08,23000.0,24150.0,23000.0,23850.0,6274600.0,CTG,stock
2022-11-09,24100.0,24850.0,24000.0,24450.0,10208700.0,CTG,stock
2022-11-10,24100.0,24300.0,22750.0,22750.0,9623300.0,CTG,stock
2022-11-11,23750.0,24300.0,23400.0,23600.0,9790500.0,CTG,stock
2022-11-14,23200.0,24350.0,22750.0,23900.0,9034900.0,CTG,stock
2022-11-15,23600.0,23900.0,22250.0,23400.0,10692800.0,CTG,stock
2022-11-16,22300.0,24900.0,22250.0,24800.0,13029200.0,CTG,stock
2022-11-17,25000.0,25800.0,24650.0,25000.0,11677400.0,CTG,stock
2022-11-18,24550.0,25000.0,23500.0,24700.0,11616200.0,CTG,stock
2022-11-21,24700.0,24800.0,24100.0,24100.0,5680300.0,CTG,stock
2022-11-22,23900.0,24900.0,23500.0,23900.0,7649900.0,CTG,stock
2022-11-23,23900.0,24750.0,23800.0,24400.0,5920300.0,CTG,stock
2022-11-24,24250.0,24600.0,23800.0,24600.0,4141700.0,CTG,stock
2022-11-25,24900.0,25800.0,24650.0,25800.0,14164700.0,CTG,stock
2022-11-28,26100.0,27450.0,26100.0,27300.0,11090400.0,CTG,stock
2022-11-29,27000.0,27400.0,26100.0,27400.0,9674400.0,CTG,stock
2022-11-30,27050.0,28000.0,26650.0,27250.0,6374800.0,CTG,stock
2022-12-01,27350.0,27700.0,26000.0,26150.0,10765700.0,CTG,stock
2022-12-02,26300.0,27950.0,26050.0,27950.0,8942500.0,CTG,stock
2022-12-05,28500.0,28600.0,27800.0,28600.0,7687500.0,CTG,stock
2022-12-06,28100.0,28600.0,26850.0,27000.0,7661900.0,CTG,stock
2022-12-07,26900.0,27800.0,26750.0,27350.0,4099300.0,CTG,stock
2022-12-08,27600.0,28900.0,27400.0,27800.0,5282700.0,CTG,stock
2022-12-09,27800.0,28050.0,27050.0,28050.0,4989800.0,CTG,stock
2022-12-12,28000.0,28200.0,27450.0,27450.0,3851100.0,CTG,stock
2022-12-13,27300.0,28200.0,27100.0,28150.0,3912200.0,CTG,stock
2022-12-14,28400.0,28450.0,27850.0,27900.0,2422900.0,CTG,stock
2022-12-15,27900.0,28250.0,27900.0,28250.0,3529300.0,CTG,stock
2022-12-16,27750.0,28250.0,27750.0,28050.0,3220100.0,CTG,stock
2022-12-19,28000.0,28500.0,27550.0,27550.0,5166900.0,CTG,stock
2022-12-20,27550.0,28000.0,26600.0,28000.0,6578800.0,CTG,stock
2022-12-21,28000.0,28000.0,27000.0,27500.0,3061700.0,CTG,stock
2022-12-22,27500.0,28150.0,27500.0,27600.0,3346000.0,CTG,stock
2022-12-23,27500.0,27950.0,27300.0,27650.0,2821500.0,CTG,stock
2022-12-26,27650.0,27700.0,26000.0,26050.0,2958900.0,CTG,stock
2022-12-27,26100.0,26300.0,26000.0,26150.0,1306600.0,CTG,stock
2022-12-27,26150.0,26750.0,26050.0,26600.0,2592900.0,CTG,stock
2022-12-28,26600.0,27200.0,26300.0,27150.0,1890200.0,CTG,stock
2022-12-29,27100.0,27500.0,26900.0,27000.0,1718100.0,CTG,stock
2022-12-30,27000.0,27350.0,26750.0,27250.0,1394100.0,CTG,stock
2023-01-03,27350.0,28000.0,27250.0,28000.0,3477200.0,CTG,stock
2023-01-04,28000.0,28900.0,27900.0,28500.0,5783700.0,CTG,stock
2023-01-05,28500.0,28750.0,28250.0,28500.0,2113300.0,CTG,stock
2023-01-06,28500.0,29250.0,28050.0,28600.0,6735200.0,CTG,stock
2023-01-09,28700.0,29100.0,28700.0,29100.0,4251600.0,CTG,stock
2023-01-10,29200.0,29200.0,28550.0,28550.0,3055300.0,CTG,stock
2023-01-11,28600.0,29150.0,28600.0,29100.0,3425200.0,CTG,stock
2023-01-12,29100.0,29200.0,28750.0,28900.0,2471500.0,CTG,stock
2023-01-13,29100.0,29200.0,28400.0,29100.0,2974400.0,CTG,stock
2023-01-16,29100.0,30000.0,28900.0,30000.0,5345500.0,CTG,stock
2023-01-17,30100.0,30650.0,30100.0,30600.0,3475900.0,CTG,stock
2023-01-18,30600.0,30850.0,30400.0,30750.0,3204700.0,CTG,stock
2023-01-19,30700.0,31100.0,30150.0,31100.0,5008400.0,CTG,stock
2023-01-27,31100.0,31250.0,30200.0,30350.0,3426200.0,CTG,stock
2023-01-30,30000.0,30150.0,29700.0,29750.0,3739500.0,CTG,stock
2023-01-31,29700.0,30500.0,29500.0,30500.0,3448000.0,CTG,stock
2023-02-01,30500.0,30650.0,28500.0,29000.0,4346000.0,CTG,stock
2023-02-02,29000.0,29450.0,28700.0,29200.0,3143700.0,CTG,stock
2023-02-03,29200.0,29400.0,29050.0,29050.0,3617300.0,CTG,stock
2023-02-06,28800.0,29900.0,28550.0,29900.0,2629900.0,CTG,stock
2023-02-07,29800.0,30200.0,29150.0,29200.0,3254700.0,CTG,stock
2023-02-08,29250.0,30200.0,29200.0,29900.0,3158400.0,CTG,stock
2023-02-09,29900.0,30200.0,29400.0,29400.0,2699300.0,CTG,stock
2023-02-10,29400.0,29800.0,29100.0,29100.0,2103300.0,CTG,stock
2023-02-13,28850.0,29300.0,28800.0,29150.0,2133600.0,CTG,stock
2023-02-14,29300.0,29400.0,28700.0,28700.0,1752200.0,CTG,stock
2023-02-15,28700.0,29350.0,28600.0,28900.0,1473700.0,CTG,stock
2023-02-16,29050.0,29950.0,28950.0,29700.0,2901100.0,CTG,stock
2023-02-17,29700.0,29900.0,29400.0,29650.0,2237100.0,CTG,stock
2023-02-20,29850.0,30450.0,29700.0,30450.0,4573900.0,CTG,stock
2023-02-21,30400.0,30500.0,29850.0,29850.0,2955300.0,CTG,stock
2023-02-22,29600.0,29700.0,28900.0,28900.0,3944800.0,CTG,stock
2023-02-23,28500.0,29000.0,28300.0,29000.0,4083200.0,CTG,stock
2023-02-24,28900.0,28900.0,28250.0,28250.0,2188200.0,CTG,stock
2023-02-27,28200.0,28200.0,27450.0,27550.0,1748800.0,CTG,stock
2023-02-28,27800.0,28000.0,27400.0,27400.0,1275600.0,CTG,stock
2023-03-01,27350.0,28250.0,27100.0,28250.0,2168600.0,CTG,stock
2023-03-02,28300.0,28350.0,27750.0,27800.0,1829900.0,CTG,stock
2023-03-03,28000.0,28000.0,27450.0,27800.0,1748100.0,CTG,stock
2023-03-06,27850.0,28750.0,27850.0,28350.0,3193600.0,CTG,stock
2023-03-07,28350.0,29000.0,28350.0,29000.0,2882600.0,CTG,stock
2023-03-08,28500.0,29500.0,28450.0,29400.0,3416500.0,CTG,stock
2023-03-09,29400.0,29700.0,29250.0,29400.0,2363600.0,CTG,stock
2023-03-10,29250.0,29250.0,28700.0,29200.0,1614000.0,CTG,stock
2023-03-13,28650.0,29400.0,28600.0,29300.0,1859400.0,CTG,stock
2023-03-14,29250.0,29250.0,28350.0,29000.0,2143800.0,CTG,stock
2023-03-15,29300.0,29600.0,29050.0,29500.0,2796300.0,CTG,stock
2023-03-16,29000.0,29200.0,28500.0,28950.0,2150600.0,CTG,stock
2023-03-17,29050.0,29300.0,28800.0,29000.0,1136900.0,CTG,stock
2023-03-20,28950.0,28950.0,28000.0,28000.0,1611400.0,CTG,stock
2023-03-21,28600.0,28600.0,28000.0,28300.0,1056300.0,CTG,stock
2023-03-22,28450.0,28700.0,28200.0,28400.0,1085900.0,CTG,stock
2023-03-23,28200.0,28600.0,28100.0,28550.0,1216500.0,CTG,stock
2023-03-24,28700.0,28850.0,28300.0,28300.0,2109000.0,CTG,stock
2023-03-27,28500.0,28900.0,28300.0,28750.0,1310300.0,CTG,stock
2023-03-28,28750.0,29000.0,28750.0,28950.0,1684600.0,CTG,stock
2023-03-29,28800.0,29050.0,28800.0,29000.0,1521800.0,CTG,stock
2023-03-30,29100.0,29200.0,28800.0,28850.0,1327400.0,CTG,stock
2023-03-31,28900.0,29200.0,28700.0,29050.0,1994000.0,CTG,stock
2023-04-03,29500.0,30050.0,29400.0,29950.0,3495200.0,CTG,stock
